run_id,phase,sample_index,ingested_at,source_path,DRB.UEThpUl,DRB.UEThpDl,DRB.RlcSduDelayDl,RRU.PrbTotUl
ue-tp-20260804-174422,stress,42,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79574.72,,164.65,99.0
ue-tp-20260804-174422,stress,43,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80312.95,,164.65,99.0
ue-tp-20260804-174422,stress,44,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79248.61,,161.0,99.0
ue-tp-20260804-174422,stress,45,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,81252.03,,177.44,99.0
ue-tp-20260804-174422,stress,46,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,78660.5,,157.56,99.0
ue-tp-20260804-174422,stress,47,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80223.98,,151.7,99.0
ue-tp-20260804-174422,stress,48,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80918.74,,153.18,99.0
ue-tp-20260804-174422,stress,49,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,80681.71,,156.55,99.0
ue-tp-20260804-174422,stress,50,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,82184.54,,135.41,99.0
ue-tp-20260804-174422,stress,51,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79330.32,,197.1,99.0
ue-tp-20260804-174422,stress,52,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,78482.06,,173.21,99.0
ue-tp-20260804-174422,stress,53,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,78508.06,,176.24,99.0
ue-tp-20260804-174422,stress,54,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,79166.74,,182.97,99.0
ue-tp-20260804-174422,stress,55,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,73893.9,,198.07,99.0
ue-tp-20260804-174422,stress,56,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,73730.85,,157.66,99.0
ue-tp-20260804-174422,stress,57,2026-08-04T20:44:22.532550+00:00,/home/jakunzler/Documents/GitHub/cesar/cesar-school-lectures/modulo09-analise_dados_redes_telecom/code/oai-cn-gnb-nonrt-nearrt/logs/ue_stress_20260615-081959/kpm_stress.log,74542.9,,176.99,99.0
